avg_rating,bitdepth,bitrate,channels,description,duration,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username
4.0,24,4500,2,"After the operator has made the slides they are then put through a printer to add any needed information such as numbering or photographer name, etc.
This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ",101.366,155765,http://creativecommons.org/licenses/by/3.0/,slide printer.wav,2,https://www.freesound.org/data/previews/155/155765_7037-hq.mp3,https://www.freesound.org/data/previews/155/155765_7037-hq.ogg,96000.0,whirr click foley dot-matrix historic raw sample photography camera bluemoon sound-museum printer shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155765/,Corsica_S
0.0,24,2251,1,"Shooting and winding a Pentax 6x7 medium format camera. It has a huge shutter mechanism and the whole camera moves when it fires.
This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ",61.2383,155764,http://creativecommons.org/licenses/by/3.0/,pentax 6x7 camera shutter.wav,0,https://www.freesound.org/data/previews/155/155764_7037-hq.mp3,https://www.freesound.org/data/previews/155/155764_7037-hq.ogg,96000.0,whirr click foley historic raw sample photography camera bluemoon sound-museum pentax shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155764/,Corsica_S
0.0,24,2251,1,"Shooting and winding a Robot Star II Recorder camera. This is a very small camera from the 1950's.  There is some background noise from the store where this was recorded.
This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ",46.3963,155762,http://creativecommons.org/licenses/by/3.0/,robot star II recorder camera shutter.wav,0,https://www.freesound.org/data/previews/155/155762_7037-hq.mp3,https://www.freesound.org/data/previews/155/155762_7037-hq.ogg,96000.0,whirr click foley historic raw sample robot photography camera bluemoon sound-museum shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155762/,Corsica_S
0.0,24,2251,1,Winding and shooting a cheap Holga plastic pinhole camera. This recording was made possible with kind cooperation from Blue Moon Camera and Machine (www.bluemooncamera.com). ,30.2853,155757,http://creativecommons.org/licenses/by/3.0/,holga pinhole camera shutter.wav,0,https://www.freesound.org/data/previews/155/155757_7037-hq.mp3,https://www.freesound.org/data/previews/155/155757_7037-hq.ogg,96000.0,whirr click foley holga historic raw sample photography camera bluemoon sound-museum toy shutter machine,wav,https://www.freesound.org/people/Corsica_S/sounds/155757/,Corsica_S
0.0,24,4500,2,The sound of a machine humming as a background sound. This version is not processed with EQ resulting in a more 'gritty' and 'dirty' sound.,48.7655,155721,http://creativecommons.org/licenses/by/3.0/,Machine Hum Dirty,0,https://www.freesound.org/data/previews/155/155721_1948192-hq.mp3,https://www.freesound.org/data/previews/155/155721_1948192-hq.ogg,96000.0,fridge refrigerator dirty hum machine,wav,https://www.freesound.org/people/chrisw92/sounds/155721/,chrisw92
5.0,24,4500,2,The sound of a machine humming in the background.,48.7655,155720,http://creativecommons.org/licenses/by/3.0/,Machine Hum Clean,2,https://www.freesound.org/data/previews/155/155720_1948192-hq.mp3,https://www.freesound.org/data/previews/155/155720_1948192-hq.ogg,96000.0,refrigerator clean machine robot fridge hum,wav,https://www.freesound.org/people/chrisw92/sounds/155720/,chrisw92
4.714285714285715,24,2256,2,Single zombie flesh bite,2.92985,157049,http://creativecommons.org/licenses/by/3.0/,Zombie Bite 1,7,https://www.freesound.org/data/previews/157/157049_2835342-hq.mp3,https://www.freesound.org/data/previews/157/157049_2835342-hq.ogg,48000.0,dead-season blood gore foley bite crunch flesh zombie,aiff,https://www.freesound.org/people/Slave2theLight/sounds/157049/,Slave2theLight
5.0,16,1378,2,"This is a variation of this sound. 
 <a href=""http://www.freesound.org/people/hiddenpersuader/sounds/157774/"" rel=""nofollow"">http://www.freesound.org/people/hiddenpersuader/sounds/157774/</a> 

by hiddenpersuader.  I just took it and did some relevant panning to it.  ",40.2732,163402,http://creativecommons.org/publicdomain/zero/1.0/,children-s-toy-circuit-bent relevant panning.wav,2,https://www.freesound.org/data/previews/163/163402_2448533-hq.mp3,https://www.freesound.org/data/previews/163/163402_2448533-hq.ogg,44100.0,circuit-bending experimental noise glitch machine rythmic-distortion lo-fi circuits circuit-bent robo,wav,https://www.freesound.org/people/AndreOnate/sounds/163402/,AndreOnate
0.0,32,2766,2,At lower volumes this sound (which is the sound of an industrial refrigeration unit) sounds like a distant factor humming away at night; or perhaps even the cabin of a motor car. This sample should be easily loopable.,12.3835,147676,http://creativecommons.org/licenses/by/3.0/,machines.wav,0,https://www.freesound.org/data/previews/147/147676_485393-hq.mp3,https://www.freesound.org/data/previews/147/147676_485393-hq.ogg,44100.0,refrigerator industry humming machine,wav,https://www.freesound.org/people/smidoid/sounds/147676/,smidoid
0.0,24,1035,1,"I recorded these sounds with my Korg Monotribe. I found it can produce some seriously awesome percussion sounds, most cool of them being kick drums.",1.59973,147465,http://creativecommons.org/licenses/by/3.0/,FX_wobble3.wav,0,https://www.freesound.org/data/previews/147/147465_2638956-hq.mp3,https://www.freesound.org/data/previews/147/147465_2638956-hq.ogg,44100.0,percussion analog monotribe wobble fx,wav,https://www.freesound.org/people/TheVille/sounds/147465/,TheVille
0.0,16,1378,2,"A collection of common commands and key words for interfaces and application. Useful for developers.
",0.989977,137936,http://creativecommons.org/licenses/by-nc/3.0/,Robot voice - go.wav,0,https://www.freesound.org/data/previews/137/137936_2526129-hq.mp3,https://www.freesound.org/data/previews/137/137936_2526129-hq.ogg,44100.0,talk voice android speech interface robotic galaxy command computer game application machine robot space windows spacehip word alien,wav,https://www.freesound.org/people/Ionicsmusic/sounds/137936/,Ionicsmusic
4.0,16,1378,2,"A collection of common commands and key words for interfaces and application. Useful for developers.
",1.46025,137923,http://creativecommons.org/licenses/by-nc/3.0/,Robot voice - virus detected.wav,1,https://www.freesound.org/data/previews/137/137923_2526129-hq.mp3,https://www.freesound.org/data/previews/137/137923_2526129-hq.ogg,44100.0,talk voice android speech interface robotic galaxy command computer game application machine robot space windows spacehip word alien,wav,https://www.freesound.org/people/Ionicsmusic/sounds/137923/,Ionicsmusic
0.0,16,1379,2,"A collection of common commands and key words for interfaces and application. Useful for developers.
",0.746825,137912,http://creativecommons.org/licenses/by-nc/3.0/,Robot voice - shotgun.wav,0,https://www.freesound.org/data/previews/137/137912_2526129-hq.mp3,https://www.freesound.org/data/previews/137/137912_2526129-hq.ogg,44100.0,talk voice android speech interface robotic galaxy command computer game application machine robot space windows spacehip word alien,wav,https://www.freesound.org/people/Ionicsmusic/sounds/137912/,Ionicsmusic
0.0,16,1378,2,"A collection of common commands and key words for interfaces and application. Useful for developers.
",1.12281,137910,http://creativecommons.org/licenses/by-nc/3.0/,Robot voice - no amo.wav,0,https://www.freesound.org/data/previews/137/137910_2526129-hq.mp3,https://www.freesound.org/data/previews/137/137910_2526129-hq.ogg,44100.0,talk voice android speech interface robotic galaxy command computer game application machine robot space windows spacehip word alien,wav,https://www.freesound.org/people/Ionicsmusic/sounds/137910/,Ionicsmusic
4.0,16,1378,2,"A collection of common commands and key words for interfaces and application. Useful for developers.
",13.0807,137904,http://creativecommons.org/licenses/by-nc/3.0/,Robot voice - countdown 10 to 1.wav,1,https://www.freesound.org/data/previews/137/137904_2526129-hq.mp3,https://www.freesound.org/data/previews/137/137904_2526129-hq.ogg,44100.0,talk voice android speech interface roboti galaxy command computer game application machine robot space windows spacehip word alien,wav,https://www.freesound.org/people/Ionicsmusic/sounds/137904/,Ionicsmusic
5.0,16,1411,2,I processed a synthesised voice heavily and made a cool sound with it. ,32.5707029478,123091,http://creativecommons.org/licenses/by/3.0/,comb.wav,2,https://www.freesound.org/data/previews/123/123091_1142713-hq.mp3,https://www.freesound.org/data/previews/123/123091_1142713-hq.ogg,44100.0,alien machine robot synthesis synthesised voice weird,wav,https://www.freesound.org/people/steveygos93/sounds/123091/,steveygos93
3.5,16,1411,2,"A weird ""electro energy machine"" fading in.",3.63392290249,123079,http://creativecommons.org/publicdomain/zero/1.0/,fadein_energy.wav,1,https://www.freesound.org/data/previews/123/123079_1559676-hq.mp3,https://www.freesound.org/data/previews/123/123079_1559676-hq.ogg,44100.0,ambient electro machine space weird,wav,https://www.freesound.org/people/metmass/sounds/123079/,metmass
3.0,16,129,2,"before-after remix of freesound 124153.
Synth drum sample before-after de-hum and de-hiss",3.85616666667,124252,http://creativecommons.org/licenses/by-nc/3.0/,before-after remix of 124153__comadjinn__Synth_Bass_Drum_Hit-1v.flac,1,https://www.freesound.org/data/previews/124/124252_1015240-hq.mp3,https://www.freesound.org/data/previews/124/124252_1015240-hq.ogg,48000.0,hardware hit machine drum-machine emx-1 repair electronic synth 124153 synthesised bass comadjinn de-hiss de-hum drum,flac,https://www.freesound.org/people/Timbre/sounds/124252/,Timbre
0.0,16,487,1,Circuit bending a toy keyboard through a bass effects pedal,59.7938548753,114704,http://creativecommons.org/licenses/by-nc/3.0/,circut bending 0.flac,0,https://www.freesound.org/data/previews/114/114704_386307-hq.mp3,https://www.freesound.org/data/previews/114/114704_386307-hq.ogg,44100.0,circuit-bending glitch noise,flac,https://www.freesound.org/people/lewk/sounds/114704/,lewk
5.0,24,2250,2,"Opening and closing at various intensities, from a kitchen drawer full of silverware.",40.2132,139329,http://creativecommons.org/publicdomain/zero/1.0/,Opening and closing a Kitchen drawer.wav,1,https://www.freesound.org/data/previews/139/139329_2228523-hq.mp3,https://www.freesound.org/data/previews/139/139329_2228523-hq.ogg,48000.0,silver ware drawer House-sounds Kitchen-sounds Foley,wav,https://www.freesound.org/people/Oscar%20de%20%C3%81vila/sounds/139329/,Oscar de Ávila
4.22222222222222,24,2304,2,"My friend Djansr and me kicking an empty beer can in the middle of the street, at 3 am. :) Location: Bitef Theatre, Dorcol, Belgrade, Serbia. Recorded with Zoom H4n. Nice kicking and rolling tin sounds, in my opinion. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",10.76875,106611,http://creativecommons.org/licenses/by/3.0/,kicking an empty 20 oz beer can.aif,9,https://www.freesound.org/data/previews/106/106611_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106611_1163166-hq.ogg,48000.0,metal 20 5 beer belgrade beograd beverage bounce bouncing can cinematic concrete drink drinking empty foley h4n kick kicking liquid liter object oz punch punching roll rolling serbia sfx srbija street tin tomlija 0 zoom,aif,https://www.freesound.org/people/Tomlija/sounds/106611/,Tomlija
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",12.3646258503,106609,http://creativecommons.org/licenses/by/3.0/,drum9.wav,0,https://www.freesound.org/data/previews/106/106609_62484-hq.mp3,https://www.freesound.org/data/previews/106/106609_62484-hq.ogg,44100.0,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106609/,zerolagtime
4.5,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  This sounds like a washer rocking in place.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",9.60145124717,106608,http://creativecommons.org/licenses/by/3.0/,drum9-2.wav,1,https://www.freesound.org/data/previews/106/106608_62484-hq.mp3,https://www.freesound.org/data/previews/106/106608_62484-hq.ogg,44100.0,beat bong dryer machine rocking steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106608/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  This is a pair of tennis shoes flopping inside an empty washer.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",32.6820861678,106607,http://creativecommons.org/licenses/by/3.0/,drum8.wav,0,https://www.freesound.org/data/previews/106/106607_62484-hq.mp3,https://www.freesound.org/data/previews/106/106607_62484-hq.ogg,44100.0,beat bong dryer machine shoes steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106607/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",15.9753287982,106606,http://creativecommons.org/licenses/by/3.0/,drum7.wav,0,https://www.freesound.org/data/previews/106/106606_62484-hq.mp3,https://www.freesound.org/data/previews/106/106606_62484-hq.ogg,44100.0,washing bong dryer machine steel thump beat washer,wav,https://www.freesound.org/people/zerolagtime/sounds/106606/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  Sound like a slightly off-balance washer just making lots of noise.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",37.4189569161,106604,http://creativecommons.org/licenses/by/3.0/,drum5.wav,0,https://www.freesound.org/data/previews/106/106604_62484-hq.mp3,https://www.freesound.org/data/previews/106/106604_62484-hq.ogg,44100.0,washing bong dryer thump beat rocking steel machine washer,wav,https://www.freesound.org/people/zerolagtime/sounds/106604/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds. This sounds like something mechanical is due to explode any moment because it is beating like crazy.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",33.4367346939,106603,http://creativecommons.org/licenses/by/3.0/,drum4.wav,0,https://www.freesound.org/data/previews/106/106603_62484-hq.mp3,https://www.freesound.org/data/previews/106/106603_62484-hq.ogg,44100.0,beat bong dryer machine psychotic steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106603/,zerolagtime
2.5,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  A lopsided thumping.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",14.6169614512,106602,http://creativecommons.org/licenses/by/3.0/,drum3.wav,2,https://www.freesound.org/data/previews/106/106602_62484-hq.mp3,https://www.freesound.org/data/previews/106/106602_62484-hq.ogg,44100.0,beat washing dryer machine steel thump washer bong,wav,https://www.freesound.org/people/zerolagtime/sounds/106602/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds. A lopsided thumping.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",19.7485714286,106601,http://creativecommons.org/licenses/by/3.0/,drum2.wav,0,https://www.freesound.org/data/previews/106/106601_62484-hq.mp3,https://www.freesound.org/data/previews/106/106601_62484-hq.ogg,44100.0,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106601/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",34.8995918367,106600,http://creativecommons.org/licenses/by/3.0/,drum13.wav,0,https://www.freesound.org/data/previews/106/106600_62484-hq.mp3,https://www.freesound.org/data/previews/106/106600_62484-hq.ogg,44100.0,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106600/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  This is a washing machine that is rocking so badly that the transmission is throttling the speed (if it were a top-loader).
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",19.6673015873,106599,http://creativecommons.org/licenses/by/3.0/,drum12.wav,0,https://www.freesound.org/data/previews/106/106599_62484-hq.mp3,https://www.freesound.org/data/previews/106/106599_62484-hq.ogg,44100.0,balance beat bong dryer machine off-balance rocking steel thump transmission washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106599/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  Beating but more bass and not as much rattling.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",10.5186394558,106598,http://creativecommons.org/licenses/by/3.0/,drum11.wav,0,https://www.freesound.org/data/previews/106/106598_62484-hq.mp3,https://www.freesound.org/data/previews/106/106598_62484-hq.ogg,44100.0,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106598/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  Beating but more bass and not as much rattling.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine. ",13.9319727891,106597,http://creativecommons.org/licenses/by/3.0/,drum10.wav,0,https://www.freesound.org/data/previews/106/106597_62484-hq.mp3,https://www.freesound.org/data/previews/106/106597_62484-hq.ogg,44100.0,beat bong dryer machine steel thump washer washing,wav,https://www.freesound.org/people/zerolagtime/sounds/106597/,zerolagtime
0.0,24,2117,2,"Rhythmic beating on the outside of a washing machine which is a great way to sound like a mechanical device is malfunctioning.  Lots of samples in this set with different rhythms, intensities, and speeds.  Basic thumping.
Recorded on a Yeti Blue microphone against a Frigidaire Affinity front-loading washing machine.  ",25.8089795918,106596,http://creativecommons.org/licenses/by/3.0/,drum1.wav,0,https://www.freesound.org/data/previews/106/106596_62484-hq.mp3,https://www.freesound.org/data/previews/106/106596_62484-hq.ogg,44100.0,washing bong dryer machine steel thump beat washer,wav,https://www.freesound.org/people/zerolagtime/sounds/106596/,zerolagtime
5.0,24,2304,2,"A really strange FM patch that I made on my Nord Modular, he really has a mind of his own. This one rises and falls like slow sleeping robot snoring.",3.3975,106576,http://creativecommons.org/licenses/by/3.0/,thruub2.wav,1,https://www.freesound.org/data/previews/106/106576_7037-hq.mp3,https://www.freesound.org/data/previews/106/106576_7037-hq.ogg,48000.0,fm funny glitch modular noise nord synth,wav,https://www.freesound.org/people/Corsica_S/sounds/106576/,Corsica_S
0.0,24,2304,2,"A really strange FM patch that I made on my Nord Modular, he really has a mind of his own. This one rises and falls like slow sleeping robot breathing.",7.26639583333,106575,http://creativecommons.org/licenses/by/3.0/,thruub.wav,0,https://www.freesound.org/data/previews/106/106575_7037-hq.mp3,https://www.freesound.org/data/previews/106/106575_7037-hq.ogg,48000.0,fm funny glitch modular noise nord synth,wav,https://www.freesound.org/people/Corsica_S/sounds/106575/,Corsica_S
0.0,24,2304,2,"A really strange FM patch that I made on my Nord Modular, he really has a mind of his own.",2.58227083333,106574,http://creativecommons.org/licenses/by/3.0/,olezicabi.wav,0,https://www.freesound.org/data/previews/106/106574_7037-hq.mp3,https://www.freesound.org/data/previews/106/106574_7037-hq.ogg,48000.0,fm funny glitch modular noise nord synth,wav,https://www.freesound.org/people/Corsica_S/sounds/106574/,Corsica_S
4.5,24,2304,2,"A really strange FM patch that I made on my Nord Modular, he really has a mind of his own.",2.05575,106573,http://creativecommons.org/licenses/by/3.0/,listeral.wav,2,https://www.freesound.org/data/previews/106/106573_7037-hq.mp3,https://www.freesound.org/data/previews/106/106573_7037-hq.ogg,48000.0,fm funny glitch modular noise nord synth,wav,https://www.freesound.org/people/Corsica_S/sounds/106573/,Corsica_S
4.0,24,2304,2,"A really strange FM patch that I made on my Nord Modular, he really has a mind of his own.",3.81066666667,106571,http://creativecommons.org/licenses/by/3.0/,bellece.wav,1,https://www.freesound.org/data/previews/106/106571_7037-hq.mp3,https://www.freesound.org/data/previews/106/106571_7037-hq.ogg,48000.0,fm funny glitch modular noise nord synth,wav,https://www.freesound.org/people/Corsica_S/sounds/106571/,Corsica_S
4.083333333333335,24,1152,1,"Closing the door of my good old car. Unprocessed. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",1.22222916667,106556,http://creativecommons.org/licenses/by/3.0/,car door shut.aif,6,https://www.freesound.org/data/previews/106/106556_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106556_1163166-hq.ogg,48000.0,unprocessed car cinematic close closing door foley h4n sfx shut shutting slam slamming tomlija vehicle automobile zoom,aif,https://www.freesound.org/people/Tomlija/sounds/106556/,Tomlija
4.625,24,1152,1,"Closing the door of my good old car (sample no.2). Unprocessed. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",0.947208333333,106555,http://creativecommons.org/licenses/by/3.0/,car door shut 2.aif,4,https://www.freesound.org/data/previews/106/106555_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106555_1163166-hq.ogg,48000.0,unprocessed cinematic close closing door foley h4n sfx shut shutting slam slamming tomlija zoom automobile vehicle car,aif,https://www.freesound.org/people/Tomlija/sounds/106555/,Tomlija
3.75,24,2304,2,"This is the a short sound excerpt recorded during the Belgrade Pride 2010. You can hear all types of different sounds made by about 500-750 people walking. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",46.7465416667,106554,http://creativecommons.org/licenses/by/3.0/,"street rally walla (chatter, noises, whistles).aif",2,https://www.freesound.org/data/previews/106/106554_1163166-hq.mp3,https://www.freesound.org/data/previews/106/106554_1163166-hq.ogg,48000.0,beograd srbija serbia cinematic crowd foley foot foot-steps footsteps gather gathering h4n indistinct large murmur noises people pride protest rally sfx shout shouting speak speaking steps street talk talking tomlija walk walking walla whistle whistles yell yelling belgrade zoom big chatter,aif,https://www.freesound.org/people/Tomlija/sounds/106554/,Tomlija
0.0,16,1378,2,"A machine punching tooth spaces in a band saw with a crank punch while the band coil is advancing. There is a pause where no punches are made. The machine is punching hundreds of teeth per minute.
Recorded with a Rode NT4 microphone and  the Edirol R44 recorder.",20.9939,164009,http://creativecommons.org/publicdomain/zero/1.0/,Toothing Machine.wav,0,https://www.freesound.org/data/previews/164/164009_2800743-hq.mp3,https://www.freesound.org/data/previews/164/164009_2800743-hq.ogg,44100.0,punch factory automatic saw-tooth machine,wav,https://www.freesound.org/people/dnewtonjr/sounds/164009/,dnewtonjr
5.0,16,1378,2,Part of the turning cycle of an automatic screw machine making a small metal cylindrical part in a factory. Recorded with a Rode NT4 microphone and the Edirol R44 recorder. ,40.0077,164008,http://creativecommons.org/publicdomain/zero/1.0/,CNC Machine 02.wav,1,https://www.freesound.org/data/previews/164/164008_2800743-hq.mp3,https://www.freesound.org/data/previews/164/164008_2800743-hq.ogg,44100.0,factory screw-machine automatic metal machine,wav,https://www.freesound.org/people/dnewtonjr/sounds/164008/,dnewtonjr
4.11111111111111,0,1378,2,"Little sound scape I compiled from some old audio experiments.

Before downloading please recognize that according to the ""Creative Commons Sampling Plus 1.0"" license you may:

1: sample, mash-up, or otherwise creatively transform this work for commercial or noncommercial purposes.

2:perform, display, and distribute copies of this whole work for noncommercial purposes (e.g., file-sharing or noncommercial webcasting).

However,
You must attribute the work in the manner specified by the author or licensor (but not in any way that suggests that they endorse you or your use of the work).

Please attribute my work under the name ""Daniel Oberbauer"".",47.7007,101752,http://creativecommons.org/licenses/by/3.0/,heavyscape.mp3,9,https://www.freesound.org/data/previews/101/101752_103319-hq.mp3,https://www.freesound.org/data/previews/101/101752_103319-hq.ogg,44100.0,beat crunchy dark eerie heavy industrial machine machinery mechanical metal metallic overpowering overwhelming scary silent-hill slow,mp3,https://www.freesound.org/people/DJ%20Chronos/sounds/101752/,DJ Chronos
4.0,16,1411,2,A recording of a walk on a gravel path with passing traffic.,14.4515192744,98492,http://creativecommons.org/publicdomain/zero/1.0/,Walking2_gravel.wav,2,https://www.freesound.org/data/previews/98/98492_1431924-hq.mp3,https://www.freesound.org/data/previews/98/98492_1431924-hq.ogg,44100.0,footsteps traffic foot step feet walk footstep crunch ambient field-recording foley gravel sound-effects steps walking,wav,https://www.freesound.org/people/tec%20studios/sounds/98492/,tec studios
0.0,16,1411,2,A recording of a walk on a gravel path in Golden Gate Park San Francisco with birds and passing traffic.,22.8948752834,98490,http://creativecommons.org/publicdomain/zero/1.0/,Walking0_gravel.wav,0,https://www.freesound.org/data/previews/98/98490_1431924-hq.mp3,https://www.freesound.org/data/previews/98/98490_1431924-hq.ogg,44100.0,footsteps foot step feet walk foot-steps footstep crunch ambient field-recording foley gravel sound-effects steps walking,wav,https://www.freesound.org/people/tec%20studios/sounds/98490/,tec studios
4.0,16,1411,2,"A 0,5 liter 'Jelen' (eng. Deer) beer being smashed against the concrete by my friend Djole. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt",2.51666666667,98378,http://creativecommons.org/licenses/by/3.0/,beer bottle break.wav,2,https://www.freesound.org/data/previews/98/98378_1163166-hq.mp3,https://www.freesound.org/data/previews/98/98378_1163166-hq.ogg,44100.0,tomlija scatter bottle break burst chunks concrete debris explode explosion foley glass h4n shatter smash throw against zoom beer,wav,https://www.freesound.org/people/Tomlija/sounds/98378/,Tomlija
5.0,16,1411,2,"Long foley inside city bus - about 12 minutes through urban area, rec by Zoom H2",786.029773243,98481,http://creativecommons.org/licenses/by-nc/3.0/,01842 city bus foley.wav,1,https://www.freesound.org/data/previews/98/98481_321967-hq.mp3,https://www.freesound.org/data/previews/98/98481_321967-hq.ogg,44100.0,long transport city background inside foley bus,wav,https://www.freesound.org/people/Robinhood76/sounds/98481/,Robinhood76
4.5,16,706,1,"My mom's hair lacquer. Very cool and useful sound. Recorded with Zoom H4n. Please rate, comment and share. In case you download some of my sounds and use them in your audiovisual artwork, the only thing I ask from you is to let me know where and how they ended up. It would be a pleasure. Please feel free to send me a private message if you have any questions or suggestions. I really try to keep an open mind for everything. Thank you. Peace. Matt ",13.4833333333,98344,http://creativecommons.org/licenses/by/3.0/,spray_deodorant_hair lacquer.wav,8,https://www.freesound.org/data/previews/98/98344_1163166-hq.mp3,https://www.freesound.org/data/previews/98/98344_1163166-hq.ogg,44100.0,tomlija ait-burst anti anti-perspirant antiperspirant appliance appliances bathroom burst can container deodorant foley h4n hair lacquer perspirant pressure pressurized sfx spray spraying spritz sticky sticky-water stickywater water air zoom,wav,https://www.freesound.org/people/Tomlija/sounds/98344/,Tomlija
